BillID,FirstName,LastName,Total,
TCB&G-D23B6B31F18A37EF,Skye,Kane,243.0,
BB-E40E2173A953E0D8,Emma,Pineda,728.66,
S-FD6AFD3E679E9472,Kason,Wiley,184.2,
MTB-A5214E02412D7E16,Fabian,Young,194.4,
S-A8C9DF6EE5EB63AC,Miriam,Zhang,137.7,
SGTB-88E09C821C090819,Aidan,Estes,412.78,
TH-0087468FD0295D9F,Chloe,Davis,529.45,
D+C-A2459324BC6AB2AF,Evelyn,Lester,360.51,
D-7BD308DD186A87E7,Lilah,Camacho,472.69,
GGJ&MB-8E0EEB61FD8F7C1D,Demi,Sutton,320.35,
BC-DD77F51171BC9B18,Maliyah,Escobar,276.24,
TBU-F3C1F2A992AD8044,Addison,Hopkins,482.94,
O-B5B1CFB9AA56A2AB,Xavier,Schaefer,207.3,
TCB&L-FAECC60B5B0C1BF6,Esteban,Pratt,427.59,
J-3D39CC681B9F4C1B,Aria,Sosa,288.25,
R1-3D06AACC94C7D05E,Sylvia,Wiggins,270.58,
L-211C58A4C413EB04,Angela,Bryan,348.57,
SDS-4D8DE4900B4929C5,Damon,Mills,320.69,
SDS-0C7AD02F01B0C016,Malcolm,Summers,270.88,
R-FBE4F4DACC517DD4,Troy,Conner,236.7,
SS-E7AB345D82B9F7FE,Lilith,Trevino,200.32,
C-09CCA08E9D3DAB90,Edgar,Cowan,283.2,
SM-D238EC405C33612D,Benson,Barber,337.8,
D+C-F1D3C94917B7A5A1,Josue,Sandoval,195.3,
LL-E94C83A6744222A9,August,Murillo,248.7,
BR-27AB1B3F25B2B638,Mariana,Rhodes,318.6,
MS-7D3B6A64AD51BEF0,Itzel,Petty,270.3,
MTB-C01C7A3836CFDE45,Kyson,Irwin,274.14,
TBU-FA62AF3C4F0606DF,Malia,Marsh,145.8,
TCB&L-FCF326B38B7A2DC0,Frederick,Valentine,354.9,
TPL-EC695D68783C52D6,Jamison,Maldonado,320.65,
RKT-640E116A985BA9FF,Adrian,Bradshaw,149.96,
D-D80D465747CFD79C,Liam,Chase,272.35,
D+C-C9F42538BFB914CC,Eva,Bond,352.8,
D+C-8DC08713B5F1AADA,Luke,Hoffman,41.1,
SM-A5EAC2CD722D67F5,Alaina,Todd,368.1,
R-3C96EF5CC8455E17,Grant,Preston,244.8,
TKDC-79CB2CB770AD5FBD,Jamison,Maldonado,209.04,
BT-271A2106A9646777,Isla,Morrow,466.2,
KCB-D17C9B442B83A12A,Ariah,Proctor,234.9,
3T-94E3D97EE2C04474,Sydney,Park,212.96,
ASL-2951FC0F160924F8,Chelsea,Burch,402.85,
A-FC228C3E9BA9A06A,Brinley,Melendez,134.4,
S-47F11D4604022AC4,Esmeralda,Hampton,382.14,
MB-E5EFE508DEE41A02,Dalton,Shannon,491.08,
K-CD8760A9878EB302,Malia,Lewis,435.0,
R-EE7EE4B6E20B5433,Kayden,Wyatt,156.26,
CC-197FD81C4BC3DC34,Skylar,Nguyen,320.39,
BA-290BB6763FC37D41,Rowan,Kirk,433.44,
R-0F035EDB33AA2094,Peyton,Wheeler,61.5,
BHS-7E6ACD9F09DA6C41,Maria,Todd,457.74,
SL-AB12ECD4AE943BA8,Kaiden,Mosley,443.35,
TOSB-E9EA4AA7A0DAB890,Freya,Patterson,368.09,
KCB-20F37D1A81B06990,Jimena,Bridges,167.94,
SL-59B5B44C4C5E73C6,Kaiden,Warner,570.3,
J-CE4C925A842564FE,Paris,Dennis,189.56,
M-D8F4125C2D2A0DEB,Rory,Blackburn,504.24,
J-31F95985EDE5FB89,Malia,White,326.61,
BF-DF7FE05CE2DEE7E1,Gunnar,Forbes,303.25,
R-1199B0DA7A0B6452,Skye,Herrera,304.44,
MS-B8767F803C3E5E3E,Lawson,Conner,367.16,
K-51F19BDFB822E71A,Parker,Bowman,421.99,
GGJ&MB-466774031580D6AD,Rowan,Kirk,143.4,
RKT-23CCBD2411A5C33B,Myles,Patterson,581.9,
CC-EA236D489A7EDB44,Landon,Gross,466.12,
SB-3864332D650065AF,Jeremy,Wheeler,288.56,
R&R-864390BE124D0C90,River,Poole,127.18,
D-DC279F729FE416E7,Jaylen,Pacheco,446.29,
TSD-C9FD25310F39D05F,Maryam,Hudson,411.0,
DTO-A5BC11B91A6DC10B,Jordyn,Hays,153.3,
J-B3DD92104EDFF212,Marco,Evans,202.15,
LL-D1BEFE2791533E3B,Allyson,Hickman,120.59,
DK-03D36E423151E681,Rachel,Stout,393.59,
BG-44755B71528141F0,Amy,Perez,300.54,
TA-659C2A5703170E41,Hudson,Cole,317.4,
TCB&L-2EE297408955EF21,Katelyn,Chen,181.16,
BT-E9C85A7C498ACB65,Myla,Bailey,458.35,
S-5A349D260B08D150,Sage,Richmond,227.08,
AS-9013A8F772B8900C,Angela,Duffy,262.76,
CWAS-C18D97A363D117A0,Laura,Schmidt,412.75,
BG-8837BC7D65C6B159,Hazel,Avila,353.31,
DTO-1FD06B23D7A9A80F,Piper,Mcfarland,275.99,
TBU-7FD077C704DFFDF4,Maverick,Weiss,370.2,
SS-A72AE7E5E0D0BB12,Maria,Leblanc,197.39,
M-97D407E8A47409E1,Jason,Fernandez,220.2,
D-735B0CD83E300337,Lauren,Frye,467.34,
MTB-886F8C9892D68D49,Bennett,Hunt,118.2,
DK-A57C4E2F03BDEFE3,Olive,Shea,188.9,
B-D5216DBE34F409ED,Ruben,Summers,422.39,
D-1942494B5B51FD2B,Kyle,Zamora,571.44,
SM-FD85C55E18D6BD93,Khloe,Hinton,370.2,
TOSB-431E06ABACD29B75,Esther,Perry,200.04,
R-5A9956EDB84DCD83,Gunnar,Forbes,249.26,
BA-568FCD89E78A8866,Remi,Chan,377.05,
TSD-A61D0A55E0876098,Sofia,Harrington,440.4,
BC-0A9B62F26AD42D46,Muhammad,Huang,105.3,
C-8EB3B48E563DE075,Zane,Lawrence,202.78,
BT-62A7342FAC88EA6A,Brinley,Hebert,94.2,
BA-C427C36B18E26338,Lena,Franco,339.56,
B-BDEC08A98050607E,Scarlett,Lutz,254.06,
SS-8A5AE50F79F595AB,Trenton,Mccall,308.38,
C-5FB8BB0A2FCB5A56,Sydney,Ferrell,246.9,
D-7DF65B086B8BD626,Ruby,Cardenas,374.35,
A-6117CBE76C57E8BE,Maia,Zimmerman,160.48,
BT-085DF7A5BA16E41F,Asher,Rivers,625.79,
BA-3C16BA7508D8C1E2,Maverick,Weiss,406.41,
MR-D31ACFE8FA9A468C,Chase,Murray,245.98,
CWAS-96058FDCDF12F50D,Gracie,Espinoza,359.69,
L-32DA6264D3269563,Corbin,Gross,642.6,
G-6ED0C0933853390E,Eduardo,Pratt,584.4,
HS-B73E7F572197DA64,Joanna,Garrett,195.51,
LL-58E86C82B2E0F11D,Daniella,Lang,70.75,
MB-D93B9EBC84390ADB,Scarlet,Rangel,108.88,
SDS-928C44293F04D11D,Edith,Johnston,457.09,
GHL-00DFD44F2FB641E3,Emma,Pineda,240.28,
TUBACG-B8C0C38FB8F38500,Ismael,Blanchard,124.8,
MTB-50B8F80F060CBCBA,Rory,Pennington,309.88,
S-850E3F8F470844E5,Wren,Frey,381.59,
R1-0D776DD4166C3DC2,April,Dodson,329.34,
KCB-79364A43350EF2DA,Wyatt,Rich,290.64,
SM-6889D9BEA4CE1BB6,Alani,Foley,408.82,
BG-ED917B7D186FC5ED,Liana,Wilkins,435.49,
BS-A708416A589D1D12,August,Gonzalez,67.5,
KTRL-AF5B8C68504ED2FF,Maliyah,Escobar,131.64,
C-2479AD0770541924,Cooper,Hickman,170.31,
TBASTC-2314D1B15F253DD2,Walter,Wyatt,282.9,
D-23802372BB4F21E6,Rowan,Huerta,254.64,
B-05A7C92183B1FA66,Daniel,Armstrong,174.28,
CWCL-60F9F3BA6C188FDD,Alani,Foley,317.66,
HS-51C7C248192174DC,Aaron,Parker,674.05,
TPL-9339CE62351000A4,Beckham,Wright,304.5,
L-229C9441D83E7564,Jessica,Ortiz,598.39,
BS-340B605F6E646402,Londyn,Hartman,233.68,
S-E6E837DB8D195CE2,Addilyn,Downs,323.99,
SGTB-E399CB41668FF48C,June,Clayton,250.8,
TWP-4C7A24616F207967,Aria,Walls,293.34,
P-A63CABBFDB59847F,Izabella,Turner,368.99,
GG-249AE81053AFBE5E,Kason,Cardenas,545.9,
MS-82B4EFA1069B7CF7,Daxton,Burgess,357.6,
SM-4579BFC7CA4DC963,Jay,Key,380.08,
E-3AB66FF6CACB8035,Lia,Dawson,286.74,
P-A0B6A6A1A1B3B530,Jayson,Mckay,306.22,
G-69D88D5B7D09C495,Christina,Shaw,319.8,
ASL-359FD5BEB9B23269,Carly,Irwin,694.09,
TO-F5EAAFDEA04AF2C8,Joseph,Brown,270.53,
PP-37B47444C2197FBB,Lennon,White,141.56,
B-EEC2F75937FB977C,Lawrence,Ochoa,135.6,
MR-ADBA184E8FCC30E5,Peyton,Wheeler,369.0,
KCB-433BFEE487E3F3E5,Rowan,Huerta,562.16,
D-EC08A8B93E11CD15,Cadence,Reeves,215.94,
TO-9117E57EC6B5F0D3,Aaron,Parker,259.8,
TOSB-A6A583C75A387B11,Nora,Townsend,366.24,
IF-7FB4D1A5DE6240CC,Zane,Lawrence,237.0,
TD-8E990E9B4F8ECB42,Adriel,Estes,373.46,
ERB-2D36A2160A5B3792,Cooper,Hickman,383.1,
TBU-4231AD77CD569C46,Isabella,Lin,205.8,
P-F083D8BA5110BDF8,Daxton,Burgess,326.34,
BB-F913BD9B23491FCB,Nolan,Reynolds,334.11,
WU-CABEBE73DD824F51,Selena,Morris,113.4,
AB&R-54FA5339E6E67231,Carlos,Hoover,264.82,
TD-0C24A3ABE656CB29,Katelyn,Wade,52.45,
K-CC6AE6BDB5AA098B,Alani,Foley,324.6,
L-A8878B23E0974DBA,Zoey,Riddle,375.85,
RKT-8EA034483000B274,Major,Duffy,375.85,
TBRATBH-D41DF1315825BCCF,Aubrey,Rasmussen,520.02,
GG-3F896C66A5EBA16A,Tatum,Green,429.81,
C1-88D8697ED1C26C13,Keira,Hendricks,472.47,
SL-E260288BAA56AD8C,Adelaide,Merritt,344.1,
MB-77C20D18E289C873,Jamison,Maldonado,495.85,
D-1F2449520A7B5827,Lilly,Mann,300.88,
H&FPH-D9F63C9C226E9FFC,Keith,Mcneil,421.2,
BS-ABC856045DC56AE1,Theo,Weeks,229.49,
BG-5098C832DFCA9AEE,Ibrahim,Holden,275.06,
G-A156D2FE5615FCEE,Arthur,Nelson,438.6,
TB-E95016DCEEE0FF92,Axel,Mitchell,234.85,
P-A54FC92A433047BE,Tate,Freeman,444.23,
TMR-656FF4DF5F1B0331,Lena,Franco,408.25,
3T-2C8C79A0BEA27096,Ezequiel,Whitney,194.09,
TWP-4297B6E2EC1B0495,June,Pollard,222.28,
D&G-CD40DDFECA455220,Ezequiel,Burns,215.34,
DTO-743A286A95099060,Rachel,Herman,280.16,
BC-BF065ACB6AE92752,John,Sloan,537.6,
AS-C91CAD5266EE47FE,Silas,Mcfarland,222.5,
CC-AA0AEABF0B22EF21,Evelyn,Lester,233.7,
TBRATBH-F8A8B744A011B970,Jimena,Bridges,426.82,
SDS-4A3F997B1BCB4E21,Adeline,Burns,438.58,
BS-CFD6B74A65EB84E3,Kathryn,Zavala,371.09,
S-97213B46FF644BDB,Wade,Lucero,299.4,
J-0C30A98C5997CEBB,Rachel,Stout,162.6,
NVATJH-0C2E0FAC5CEB3194,Kingston,Cantu,313.46,
GG-A17A90221704AF60,Cataleya,Chang,218.38,
LL-B61EB0E191BAD0FB,Mario,Norton,242.35,
BR-FF15F927BA2535FB,Muhammad,Chambers,238.15,
TB-299EA2A507B8B1CB,Lia,Oneill,384.3,
HS-2AB4F053B5135BE2,Aria,Wade,242.7,
KTRL-3006A0CB9CC6EB1F,Abel,Walters,137.39,
MPH-1027E48AC36E3160,August,Murillo,235.2,
EO-A318D340C54954D1,Aria,Wade,369.55,
PP-3EA13611E737258D,Addison,Yoder,342.24,
MS-DC34906CADEDCC5F,Marco,Evans,390.0,
TB-48D4F246200E88AE,Gabriel,Burgess,257.28,
AB&R-252BD8E2BD59F304,Frederick,Valentine,171.6,
GHL-74DB77792EF02CA9,Grant,Preston,142.8,
BB-8048C51EE8CF157C,Bentley,Wu,305.35,
S-46B14CEDCD09B8F1,Allyson,Hickman,251.7,
C-53A4A0DF0339A817,Justin,Chan,330.9,
MS-04829549510AD462,Brynlee,Mejia,195.26,
HS-87C4CF8C1B834E91,Patrick,Beard,250.72,
DK-7AE959E4958FDF05,Hazel,Avila,212.0,
MWL-E3F7973AEB746297,Katelyn,Chen,355.78,
IF-2B5A5BF07AF6377C,Devin,Lamb,291.29,
BA-F437867D705A9B48,Lilliana,Harrison,445.78,
M-CA23EEA3953B197B,Elle,Patel,142.19,
P-1CFC4F5A0900FCD5,Ezequiel,Hinton,213.88,
VB-0E2CDC63B5736B51,Joanna,Conley,343.15,
TB-F6A8765F06E4C5A1,Kimberly,Mora,311.65,
CNM-66C93F6995C6EE3C,Chelsea,Powell,295.2,
TKDC-B7F2D6CFBC1AB9D5,Travis,Stephenson,585.47,
DK-7882AAE2CE6E666D,Evan,Cole,201.51,
C-B56B5DACBF2EAC04,Bennett,Hunt,333.85,
LL-41F3A46F45AF3706,Gael,Holden,238.49,
KCB-483FF1770778D9C8,Martin,Butler,191.36,
PP-4848C870D542AA88,Gideon,Warren,333.86,
OEG-93F3396D7A4C413D,Tyler,Bright,411.28,
TDR-13FF3708A702958F,Elliot,Lindsey,343.39,
MDCB-F19B1E087C405288,Davis,Jennings,700.44,
IF-252E815E6FFA4434,Ashley,Guerra,276.3,
BB-15F2ADE7A8992FC6,Maddison,Conrad,493.4,
C-E18B2CA3E5AECA0C,Sean,Saunders,221.32,
CWCL-F0FB4BD4AB01A83D,Margot,Chaney,398.65,
CWCL-B4A83AD0E1B57EAF,Andrea,Estes,236.04,
TD-46A292B653C7C04B,Violet,Lawrence,314.35,
BG-654A4BA562609B1B,Kian,Parsons,330.56,
BG-FB14CA4C47AA7BA9,Hayes,Mcdonald,243.89,
TVTR-7BA60AEE35C4D2E1,Sarah,Holder,134.04,
B-E0845B470F8BC87C,Ivan,Good,157.8,
C-87AC458AE31D336A,Carly,Weaver,270.6,
F7-5B92EC496994A59E,Zara,Cantu,435.81,
MTB-1D2BEA4D5F754DD5,Ruth,Watson,238.8,
NVATJH-AC4FD7778F72C32A,Zachariah,Greer,249.81,
SL-DAC814BEF9F8714F,Demi,Grimes,457.44,
BTB-F530BC1C4E8049F5,Hank,Ashley,304.7,
MTB-1AC7693F2E187085,Sarah,Ray,466.09,
P-B1A5EEB03927851B,Maria,Olsen,396.2,
TBRATBH-9739EFE9D9FF105A,Ezequiel,Mack,537.4,
TMR-CB27C2B594DBD63E,Adan,Flores,608.05,
GG-AF744936C68C83F2,Kiara,Cooke,206.4,
BA-8DC8DF8467ED06C3,Xander,Gordon,464.1,
KTRL-A1591F109469B997,Nico,Valencia,479.35,
TGITR-3F281BB0B7509975,Rosalie,Bass,512.31,
TCB&L-E3D3AE205852707D,Rowen,Bennett,35.39,
CWCL-5DE8242CF072BABF,Elena,Wheeler,490.96,
TPL-FFC579E949F28558,Arlo,Stanley,170.4,
SS-029A8CFE7EC70651,Diego,Ryan,222.86,
G-6FECF13EBE9F3E5A,Morgan,Riley,195.56,
MB-55839DD853723620,Maverick,Weiss,638.63,
BTB-C8E0D8E652BD47D5,Brynlee,Richardson,365.38,
J-1B18BCC73E6DF5F2,Annabella,Mata,190.42,
SS-25ADD8F2B49DBDFA,Adrian,Osborne,239.64,
DK-3766855BF129B02F,Alivia,Irwin,546.19,
D-E807FFBCD72B4889,Evie,Mckay,377.1,
BG-DEB91E4EDDAA1B97,Nevaeh,Solomon,140.08,
V-1E0FB5675A30E639,Liam,Arellano,168.54,
GG-334A7CFA2AA0CC0E,Francisco,Hensley,196.5,
CWCL-464394F4552F5367,Layla,Neal,389.61,
ASL-A6D21DFD6A9F8385,Chelsea,Powell,227.1,
TO-0D97DA23F0A848DF,Enrique,Hayden,236.93,
SGTB-E3A90E488F80ADBD,Eden,Leonard,202.8,
F7-8A7506AFFEE33340,Dalton,Shannon,291.55,
HS-EADED21311CB51F1,Braylon,Baxter,81.0,
BB-76F736A63E42C0ED,Joel,Blackburn,437.04,
TBASTC-22B381A9130AFC75,Millie,Morrow,246.29,
D&G-1175A74B8EF07097,Zander,Stephenson,509.24,
SGTB-6BA85C2F64C45EAB,Malcolm,Pineda,329.4,
BS-6419CA277CC26ABD,Hazel,Phelps,303.77,
TH-A78746E243AF21F2,Daniel,Armstrong,471.56,
SB-0ED935BBBD75E006,Esmeralda,Holt,793.45,
R&R-514032D45C822411,Asa,Davidson,399.9,
C1-CC0E587525C08F14,Alexandra,Yang,341.64,
MWL-4B9A21376E13E7D2,Adrianna,Frye,249.3,
P-B5F928166B083D9C,Paris,Dennis,328.75,
R-00A5B83E7A096E04,Adrian,Osborne,124.79,
BHS-E48307C5FF4F1295,Joshua,Walter,200.7,
L-D4E46C4320169E35,Chandler,Mclean,89.35,
SB-E8A3DB242EBD3C50,Princeton,Stout,127.2,
MTB-17588A68BCFE1995,Kennedi,Wagner,180.58,
L-1B1566307EB14CD9,Jason,Cain,165.3,
TVTR-2BE8FBFF4F85E326,Natalia,Bray,345.6,
H&FPH-006C81BF3B3A04DE,Troy,Wilson,376.11,
SL-9F5A52ACCA53FD1C,Camden,Robinson,394.48,
TD-984214800A4ACB0B,Alivia,Irwin,26.97,
D-9CB61F190A84DE83,Eduardo,Pearson,578.04,
MWL-10448894B2C318CC,Savannah,Maxwell,362.03,
TB-324BE5B0B8FEFEF3,Grant,Dyer,530.95,
TD-BF0C1E66F5D0BB31,Xander,Kent,238.75,
A-866DCB83A96D4EDA,Jeremy,Velasquez,272.62,
R&R-6B6F69516661414A,Ashley,Schaefer,243.54,
HS-18F124DFCCF56613,Myles,Decker,145.14,
OEG-76340CE85B2E8B77,Malia,Poole,441.6,
MR-51AB6C4F002B6043,Milo,Kemp,47.09,
TBN-4EDD7D5AE8CD94D1,Miriam,Pittman,297.9,
BR-1E92AA786F9CA0F8,Melissa,Burke,119.1,
OEG-36F40D699D99569A,Gage,Wall,329.4,
MDCB-43C1630A02CB2EFC,Harley,Zimmerman,197.36,
TSD-BA8E54E6C798AA01,Simon,Cox,237.0,
BTB-6D8F48BF386C42F6,Knox,Reilly,287.7,
TBN-B69C81F99303EE58,Frederick,Valentine,282.59,
C-916974BC0199CCB3,Macie,Harmon,338.9,
LL-A6913F52B23CAB1F,Adrian,Bradshaw,260.94,
HC-32E2B9518D51B33D,Thiago,Shannon,257.33,
CC-25892013E769F3A8,Ashley,Guerra,142.46,
TKDC-350502EBA4C27822,Eloise,Beard,100.78,
TCB&G-784F36916A105623,Tatum,Sullivan,468.0,
KTRL-5BFC2F2C30C7CF00,Gracelyn,Dunlap,245.98,
TBRATBH-AC2771DF5A149C13,Brantley,Shepard,302.95,
SB-4DD76ADA8A865897,Martin,Mays,299.7,
F7-FF2D8E7FCCCBE2BF,Aviana,Wilkerson,234.79,
TST-85CB89D175787185,Keira,Hendricks,156.0,
DTO-BAA56C4BFB9D8788,Mira,Miranda,201.26,
P-69471409458246F3,Keegan,Hopkins,182.64,
A-97753A03BAE8AE58,Angela,Joyce,186.0,
C-F2D93A3CDD391745,Rhys,Rowe,418.73,
TB-BE96D004A3882CE5,John,David,505.5,
MTB-EDB3D951A209AF2D,Asher,Rivers,147.0,
SDS-C70BF02ECFA47EAC,Sydney,Ferrell,364.19,
K-9ED5867D47E1313D,Francisco,Hensley,762.24,
L-87680DA9C55E6F83,Jason,Fernandez,515.05,
BF-DB7B3C11B2F48DC2,Nehemiah,Durham,223.75,
H&FPH-25DC686632621BAB,Francisco,Pugh,446.36,
MPH-67106944CBA387F0,Finn,Russo,357.9,
D&G-20E484F14C539E7D,Winston,Martinez,127.8,
BTB-D2FB8AC1177D7DE5,Sage,Richmond,336.56,
DK-69D4E22E2305D702,Charlie,Chen,524.91,
OEG-137DA6D4A859490A,Emely,Herring,321.3,
GG-4AE9746DC6C8F27A,Hazel,Anthony,200.1,
TCB&L-F19B999B3BFF7ACE,Trinity,George,162.2,
TSD-B43F02C0D520762D,Kennedi,Wagner,300.9,
SDS-81291DD977D0D09A,Kason,Haley,178.2,
TBN-0E270509E3994D04,Emersyn,Bryan,83.66,
BG-94DB8EFA02135FE8,Leo,Marsh,567.48,
CNM-8358B03A8A01D26B,Alyssa,Bautista,675.46,
LL-6BCFA6A99B5D905A,Alivia,Irwin,76.5,
TWP-C17BA642DBB6F4A6,Griffin,Shaw,267.88,
E-F5C20298D157FD74,Quinn,Greer,220.18,
BHS-0FB032ECD5AC3C0A,Hazel,Powers,148.46,
MS-EDA4A4764A9F850A,Alexandria,Clayton,120.25,
TGITR-036952D5964455DB,Malcolm,Summers,278.58,
TST-836A03F1B7E4F91F,Malik,Knapp,525.84,
BTB-36EFEA8D2C6827F5,Michael,Oneill,259.8,
TDR-DFF8A206B3878935,Miracle,Mckay,144.89,
BC-5F4CF17CBA2E34DC,Peyton,Wheeler,109.8,
SDS-6B045ACEF3FBF936,Finn,Hess,71.4,
TW-441AC0215BFD840D,Camryn,Bell,149.32,
SM-99208F9A706D1A95,Mateo,Fuller,188.1,
G-2ED4F66DAEB7C592,Carly,Weaver,647.31,
G&D-7C215D2C4AFAA205,Shelby,Lester,137.95,
MS-3A5EB4FBD4B32E92,Troy,Wilson,260.1,
K-99B9BD89A31E714C,Gunnar,Forbes,273.56,
BB-54A037C317C14F27,Asher,Ray,334.42,
GG-DA6339146109CB46,Camila,Henry,338.08,
HC-35A7D669A672E20E,Zayne,Ford,265.46,
P-EF1B0E331110A0F2,Tate,Vang,116.38,
P-EC268229619E731C,Kenzie,Davidson,241.75,
C1-22AA355578AFE0F8,Jay,Munoz,338.95,
TB-8D18DBB76131195B,Declan,Rhodes,184.2,
D-41FF64E76852BFA4,Rhett,Huerta,435.9,
P-45C7CFFAE81213DE,Chandler,Mclean,159.86,
MS-CDBC44D57762DEEC,Jason,Cain,402.9,
A-B6CA50216F55C92D,Bianca,Kelly,52.75,
SL-4F2A18934C32C96D,Skye,Herrera,131.06,
TVH-F53E0DFF93CA4F11,Porter,Myers,475.46,
SB-F94CA14ED79019E1,Grady,Cain,271.5,
TUBACG-C7278B743522EC33,Hunter,Cardenas,425.61,
DR-E093D5415DD4C10D,Aiden,Frye,375.8,
DTO-EE670319DF98E9A9,Mckinley,Fitzgerald,422.39,
TW-2500856B03261AAA,Lilly,Mann,336.84,
CC-D78D81BF54032558,Spencer,Huerta,219.59,
G-58B7ADCFDA76815E,Helen,Schmidt,168.3,
R-D98EBFB30812657A,Arlo,Stanley,91.8,
BG-D6909F87D0ADF7A8,Chelsea,Burch,142.79,
S-C72F8D5F121D35F4,Quinn,Greer,411.9,
TB-CFD57A1BF54C46E5,Kason,Haley,312.19,
S-5192C63EFA1B7280,Liam,Chase,226.48,
TB-1FD133E7DE1B31CB,Malik,Nguyen,308.39,
BT-E97FD8E1CF0DF148,Preston,Bruce,310.8,
BR-32668BDC90D7F2AB,Colton,Leonard,139.5,
L-6651DAF93FC60745,Chelsea,Burch,228.6,
C-227E0E8D755A9A77,Elliot,Lindsey,203.63,
TA-247F73F95D719A10,Camilla,Patrick,275.7,
TBASTC-FA9AE111FDE267F7,Zayden,Manning,156.85,
PS-7C792241668BD80F,Hunter,Mann,377.06,
D-5CFCCF195EDCEF8E,Malcolm,Pineda,649.2,
CWAS-9C55B8AC1068EC88,Forrest,Horton,579.0,
C-AC856BF24B668671,Leighton,Durham,205.17,
BS-A88A5FB15D7E7190,Amira,Romero,285.19,
M-0E180E63C896A300,Parker,Bowman,48.9,
GG-3873CF14B37BF9F2,Marley,Patton,311.1,
CC-68CDED9CBC0CF172,Alejandro,Harris,209.66,
TKDC-9086C5894DA2D4E8,Lilly,Mann,327.56,
DR-E4223CDC86BD7D47,Hazel,Anthony,177.54,
ERB-4A8808B4E55461F2,Nia,Sullivan,139.2,
C-F999D214E1ABFDAC,Xavier,Schaefer,254.96,
DTO-6B8489FB7F04397C,Lilliana,Harrison,247.19,
SS-A87D0B11F781FC69,Brinley,Hebert,349.15,
C-B0ED13253E6CF01F,Riley,Ferguson,354.25,
TW-9B49B85F7162D348,August,Murillo,256.47,
TBU-E00BA5E2F8E2A809,Hank,Howell,154.2,
BR-724627BAE066E2E4,Ariah,Orozco,186.3,
BA-ED8CDB93703264B7,King,Shea,103.5,
BC-8893AE3B392E7A8F,Diego,Ryan,93.0,
L-948A52D87A6594A7,Phoenix,Andrews,155.99,
ASL-BD4F5CAB33D16EF9,Izabella,Turner,220.48,
PS-8FB3C2336290DDF3,Blake,Valencia,138.3,
KTRL-A1C5FA2C20C82DC3,Delaney,Abbott,212.65,
SGTB-F3EA87EE3AB2F800,Chloe,Castro,139.5,
CC-C3923CA24193A541,Remington,Buck,544.13,
SB-ECCCF696B12D4960,Ashley,Leonard,486.88,
BF-551713B5FAE10246,Kiara,Cooke,288.3,
MS-B5A2E800C02ED181,Grady,Guzman,239.95,
KTRL-671D4C9FB56778A0,Jaylen,Pacheco,117.6,
TGITR-3F2D34AB9471910C,Frederick,Houston,436.73,
SS-9E44C8510662F5EA,Jameson,Dunlap,197.38,
SS-23A69313CACAC95D,Brody,Lowery,210.3,
D+C-3786647A1A21CC03,Dalton,Williams,554.4,
R-7D0623D2DC685757,Ibrahim,Robinson,107.9,
TW-A37901A0D790275E,Cristian,Trevino,646.11,
TBRATBH-3DD8B72CABE7419E,Londyn,Hartman,370.15,
HS-08C4FF2AA56EB178,Joel,Blackburn,150.22,
D+C-CC18CDD4D50D7231,Charlie,Chen,261.9,
J-7BACA51567020DDA,Parker,Harper,467.68,
BC-33F8564F27411D4C,Angelo,Fernandez,76.79,
B-CC8E1D97017504C8,Jay,Munoz,456.25,
3T-E8C41D4C900A938D,Jason,Kelly,297.6,
MS-B180D355E6B627FD,King,Shea,165.3,
TDR-990DAF485FBC3568,Shelby,Hampton,188.33,
TDR-08A471855655413D,Jeremy,Franklin,380.95,
SM-734C50BE5F59BC8E,Moses,Nash,504.0,
NVATJH-5830D49351D6366C,Adelaide,Mckee,247.5,
TKDC-DCA80145646F6921,Braylen,Sloan,585.47,
MTB-B9607BB373E2DBC4,Millie,Morrow,563.23,
ERB-D9AFED4D6DDE4126,Colton,Cameron,446.69,
VB-2759D59AB44AA100,Jude,Proctor,296.08,
MS-0A3083F8A33CB4DB,Grace,Leblanc,239.08,
B-876634B1DADBA82B,Malcolm,Pineda,152.95,
TD-4D76D11B3222ECA5,Diana,Walters,140.31,
BHS-ED8459B2B7AA6A23,Luke,Hoffman,257.99,
RKT-F98C8EBB8383119F,Mateo,Fuller,179.65,
DTO-3AF7A5FB298F0876,Lana,Nixon,153.6,
DR-1999121599CF5C19,Scarlet,Rangel,64.17,
TVH-09B4A3094AEC83CE,Calvin,Best,295.4,
TD-F9F9DAC350A33667,Nash,Simmons,525.78,
SM-6371852BCD537AF2,Dylan,Sherman,292.48,
CWCL-6541C0EEA772C336,Stephanie,Wilkerson,387.19,
BA-971F86E68EB680AD,Makenna,Vaughan,312.85,
HC-F6049E98690397A9,Emmanuel,Shea,241.7,
CC-E096F97F563C8404,Riley,Hoffman,234.25,
WU-E506FA699B361DE4,Malcolm,Pineda,375.59,
A-38EDAC8DC276A3D3,Francisco,Hensley,125.7,
R-C816E02FBF6E2980,Elliana,Powell,247.38,
BA-EA2F3066023F7720,Thiago,Kidd,121.2,
CWAS-AD67D73786632D7B,Declan,Beard,405.29,
L-8145759D6074C654,Malia,Lewis,193.76,
BF-0C0E70410652FF81,Mason,Parsons,220.4,
NVATJH-1C280A5A3FD704AD,Lucille,Burch,237.3,
